order_id,item_seq,product_id,quantity,unit_price,total_price
ORD_0020248,2,PROD_00187,1,33000,33000
ORD_0020249,1,PROD_00056,3,114000,342000
ORD_0020249,2,PROD_00233,1,14000,14000
ORD_0020250,1,PROD_00291,1,389000,389000
ORD_0020250,2,PROD_00186,1,91000,91000
ORD_0020250,3,PROD_00408,1,16000,16000
ORD_0020250,4,PROD_00236,1,56000,56000
ORD_0020250,5,PROD_00250,2,30000,60000
ORD_0020251,1,PROD_00264,1,39000,39000
ORD_0020251,2,PROD_00236,2,56000,112000
ORD_0020251,3,PROD_00041,3,83000,249000
ORD_0020252,1,PROD_00236,1,56000,56000
ORD_0020252,2,PROD_00237,1,11000,11000
ORD_0020252,3,PROD_00475,1,22000,22000
ORD_0020253,1,PROD_00236,1,56000,56000
ORD_0020254,1,PROD_00056,1,114000,114000
ORD_0020254,2,PROD_00074,1,135000,135000
ORD_0020255,1,PROD_00408,1,16000,16000
ORD_0020256,1,PROD_00312,1,475000,475000
ORD_0020256,2,PROD_00144,1,32000,32000
ORD_0020257,1,PROD_00368,1,27000,27000
ORD_0020258,1,PROD_00221,1,15000,15000
ORD_0020259,1,PROD_00236,2,56000,112000
ORD_0020259,2,PROD_00124,1,13000,13000
ORD_0020260,1,PROD_00236,1,56000,56000
ORD_0020261,1,PROD_00129,2,32000,64000
ORD_0020261,2,PROD_00051,1,34000,34000
ORD_0020261,3,PROD_00236,1,56000,56000
ORD_0020261,4,PROD_00003,1,119000,119000
ORD_0020261,5,PROD_00408,1,16000,16000
ORD_0020262,1,PROD_00044,1,139000,139000
ORD_0020262,2,PROD_00309,1,446000,446000
ORD_0020262,3,PROD_00347,1,31000,31000
ORD_0020262,4,PROD_00461,1,169000,169000
ORD_0020262,5,PROD_00085,1,80000,80000
ORD_0020263,1,PROD_00215,2,10000,20000
ORD_0020264,1,PROD_00236,1,56000,56000
ORD_0020265,1,PROD_00135,1,54000,54000
ORD_0020265,2,PROD_00396,1,12000,12000
ORD_0020266,1,PROD_00236,2,56000,112000
ORD_0020267,1,PROD_00373,1,45000,45000
ORD_0020268,1,PROD_00236,1,56000,56000
ORD_0020269,1,PROD_00424,1,22000,22000
ORD_0020270,1,PROD_00236,1,56000,56000
ORD_0020271,1,PROD_00236,1,56000,56000
ORD_0020271,2,PROD_00347,1,31000,31000
ORD_0020272,1,PROD_00349,2,18000,36000
ORD_0020273,1,PROD_00106,1,146000,146000
ORD_0020274,1,PROD_00500,1,15000,15000
ORD_0020275,1,PROD_00347,1,31000,31000
ORD_0020275,2,PROD_00236,2,56000,112000
ORD_0020275,3,PROD_00250,1,30000,30000
ORD_0020276,1,PROD_00236,2,56000,112000
ORD_0020277,1,PROD_00236,1,56000,56000
ORD_0020277,2,PROD_00076,1,139000,139000
ORD_0020277,3,PROD_00247,1,31000,31000
ORD_0020278,1,PROD_00368,1,27000,27000
ORD_0020279,1,PROD_00076,1,139000,139000
ORD_0020280,1,PROD_00408,1,16000,16000
ORD_0020280,2,PROD_00298,2,96000,192000
ORD_0020280,3,PROD_00403,3,20000,60000
ORD_0020281,1,PROD_00395,1,5000,5000
ORD_0020281,2,PROD_00236,2,56000,112000
ORD_0020281,3,PROD_00210,2,69000,138000
ORD_0020281,4,PROD_00106,1,146000,146000
ORD_0020282,1,PROD_00119,1,59000,59000
ORD_0020283,1,PROD_00106,3,146000,438000
ORD_0020284,1,PROD_00236,1,56000,56000
ORD_0020285,1,PROD_00185,1,45000,45000
ORD_0020285,2,PROD_00291,1,389000,389000
ORD_0020285,3,PROD_00236,2,56000,112000
ORD_0020285,4,PROD_00235,3,69000,207000
ORD_0020286,1,PROD_00375,1,13000,13000
ORD_0020287,1,PROD_00236,1,56000,56000
ORD_0020288,1,PROD_00236,1,56000,56000
ORD_0020288,2,PROD_00124,1,13000,13000
ORD_0020288,3,PROD_00285,2,208000,416000
ORD_0020288,4,PROD_00347,1,31000,31000
ORD_0020288,5,PROD_00395,1,5000,5000
ORD_0020289,1,PROD_00031,2,72000,144000
ORD_0020289,2,PROD_00347,1,31000,31000
ORD_0020290,1,PROD_00192,1,26000,26000
ORD_0020290,2,PROD_00236,1,56000,56000
ORD_0020291,1,PROD_00236,2,56000,112000
ORD_0020292,1,PROD_00243,1,11000,11000
ORD_0020293,1,PROD_00250,3,30000,90000
ORD_0020293,2,PROD_00236,2,56000,112000
ORD_0020294,1,PROD_00236,1,56000,56000
ORD_0020295,1,PROD_00305,1,284000,284000
ORD_0020296,1,PROD_00236,1,56000,56000
ORD_0020297,1,PROD_00185,2,45000,90000
ORD_0020297,2,PROD_00236,1,56000,56000
ORD_0020298,1,PROD_00124,2,13000,26000
ORD_0020299,1,PROD_00240,1,76000,76000
ORD_0020299,2,PROD_00250,1,30000,30000
ORD_0020300,1,PROD_00395,1,5000,5000
ORD_0020301,1,PROD_00335,3,16000,48000
ORD_0020301,2,PROD_00253,1,52000,52000
ORD_0020302,1,PROD_00236,1,56000,56000
ORD_0020303,1,PROD_00298,1,96000,96000
ORD_0020303,2,PROD_00347,1,31000,31000
ORD_0020303,3,PROD_00058,1,55000,55000
ORD_0020303,4,PROD_00250,1,30000,30000
ORD_0020303,5,PROD_00395,1,5000,5000
ORD_0020304,1,PROD_00242,1,29000,29000
ORD_0020305,1,PROD_00215,2,10000,20000
ORD_0020306,1,PROD_00396,2,12000,24000
ORD_0020306,2,PROD_00081,1,28000,28000
ORD_0020306,3,PROD_00403,1,20000,20000
ORD_0020307,1,PROD_00242,1,29000,29000
ORD_0020308,1,PROD_00236,1,56000,56000
ORD_0020309,1,PROD_00304,2,246000,492000
ORD_0020309,2,PROD_00236,1,56000,56000
ORD_0020310,1,PROD_00236,1,56000,56000
ORD_0020310,2,PROD_00076,1,139000,139000
ORD_0020311,1,PROD_00408,2,16000,32000
ORD_0020311,2,PROD_00238,1,46000,46000
ORD_0020311,3,PROD_00236,1,56000,56000
ORD_0020311,4,PROD_00395,2,5000,10000
ORD_0020312,1,PROD_00247,1,31000,31000
ORD_0020312,2,PROD_00179,1,35000,35000
ORD_0020313,1,PROD_00283,1,328000,328000
ORD_0020313,2,PROD_00384,1,20000,20000
ORD_0020314,1,PROD_00236,1,56000,56000
ORD_0020314,2,PROD_00396,1,12000,12000
ORD_0020315,1,PROD_00424,1,22000,22000
ORD_0020316,1,PROD_00276,1,136000,136000
ORD_0020317,1,PROD_00414,1,18000,18000
ORD_0020318,1,PROD_00236,1,56000,56000
ORD_0020318,2,PROD_00350,2,37000,74000
ORD_0020318,3,PROD_00076,1,139000,139000
ORD_0020318,4,PROD_00287,1,355000,355000
ORD_0020319,1,PROD_00151,1,71000,71000
ORD_0020319,2,PROD_00417,1,11000,11000
ORD_0020319,3,PROD_00236,1,56000,56000
ORD_0020320,1,PROD_00241,1,55000,55000
ORD_0020321,1,PROD_00236,1,56000,56000
ORD_0020322,1,PROD_00475,1,22000,22000
ORD_0020322,2,PROD_00236,1,56000,56000
ORD_0020323,1,PROD_00236,1,56000,56000
ORD_0020324,1,PROD_00236,3,56000,168000
ORD_0020324,2,PROD_00250,1,30000,30000
ORD_0020324,3,PROD_00446,1,43000,43000
ORD_0020324,4,PROD_00043,1,135000,135000
ORD_0020324,5,PROD_00395,1,5000,5000
ORD_0020325,1,PROD_00236,1,56000,56000
ORD_0020326,1,PROD_00478,1,25000,25000
ORD_0020327,1,PROD_00236,1,56000,56000
ORD_0020328,1,PROD_00424,1,22000,22000
ORD_0020328,2,PROD_00396,1,12000,12000
ORD_0020328,3,PROD_00236,1,56000,56000
ORD_0020329,1,PROD_00302,3,211000,633000
ORD_0020329,2,PROD_00236,1,56000,56000
ORD_0020329,3,PROD_00291,1,389000,389000
ORD_0020330,1,PROD_00395,1,5000,5000
ORD_0020331,1,PROD_00236,1,56000,56000
ORD_0020331,2,PROD_00126,1,36000,36000
ORD_0020332,1,PROD_00421,1,7000,7000
ORD_0020333,1,PROD_00302,1,211000,211000
ORD_0020333,2,PROD_00235,1,69000,69000
ORD_0020333,3,PROD_00150,2,84000,168000
ORD_0020334,1,PROD_00208,1,55000,55000
ORD_0020335,1,PROD_00237,2,11000,22000
ORD_0020336,1,PROD_00236,1,56000,56000
ORD_0020336,2,PROD_00124,1,13000,13000
ORD_0020337,1,PROD_00236,2,56000,112000
ORD_0020338,1,PROD_00452,1,36000,36000
ORD_0020339,1,PROD_00301,1,298000,298000
ORD_0020340,1,PROD_00141,1,65000,65000
ORD_0020341,1,PROD_00135,1,54000,54000
ORD_0020342,1,PROD_00396,2,12000,24000
ORD_0020342,2,PROD_00094,2,50000,100000
ORD_0020343,1,PROD_00236,1,56000,56000
ORD_0020343,2,PROD_00076,2,139000,278000
ORD_0020344,1,PROD_00238,1,46000,46000
ORD_0020344,2,PROD_00191,1,62000,62000
ORD_0020344,3,PROD_00250,1,30000,30000
ORD_0020344,4,PROD_00330,1,45000,45000
ORD_0020345,1,PROD_00236,1,56000,56000
ORD_0020345,2,PROD_00375,1,13000,13000
ORD_0020346,1,PROD_00275,1,402000,402000
ORD_0020346,2,PROD_00236,1,56000,56000
ORD_0020346,3,PROD_00494,1,13000,13000
ORD_0020347,1,PROD_00236,1,56000,56000
ORD_0020348,1,PROD_00236,1,56000,56000
ORD_0020349,1,PROD_00059,1,106000,106000
ORD_0020350,1,PROD_00238,2,46000,92000
ORD_0020350,2,PROD_00235,1,69000,69000
ORD_0020351,1,PROD_00051,1,34000,34000
ORD_0020352,1,PROD_00233,1,14000,14000
ORD_0020352,2,PROD_00236,1,56000,56000
ORD_0020352,3,PROD_00435,2,115000,230000
ORD_0020353,1,PROD_00177,1,63000,63000
ORD_0020354,1,PROD_00347,1,31000,31000
ORD_0020355,1,PROD_00236,1,56000,56000
ORD_0020356,1,PROD_00475,1,22000,22000
ORD_0020357,1,PROD_00475,1,22000,22000
ORD_0020358,1,PROD_00182,2,62000,124000
ORD_0020358,2,PROD_00185,1,45000,45000
ORD_0020359,1,PROD_00347,1,31000,31000
ORD_0020359,2,PROD_00408,1,16000,16000
ORD_0020360,1,PROD_00258,1,25000,25000
ORD_0020360,2,PROD_00084,1,42000,42000
ORD_0020360,3,PROD_00236,1,56000,56000
ORD_0020361,1,PROD_00231,1,21000,21000
ORD_0020362,1,PROD_00368,1,27000,27000
ORD_0020362,2,PROD_00071,1,64000,64000
ORD_0020363,1,PROD_00347,1,31000,31000
ORD_0020364,1,PROD_00421,1,7000,7000
ORD_0020364,2,PROD_00395,1,5000,5000
ORD_0020365,1,PROD_00291,3,389000,1167000
ORD_0020366,1,PROD_00056,1,114000,114000
ORD_0020366,2,PROD_00074,1,135000,135000
ORD_0020367,1,PROD_00017,1,20000,20000
ORD_0020368,1,PROD_00250,3,30000,90000
ORD_0020369,1,PROD_00240,1,76000,76000
ORD_0020369,2,PROD_00077,1,55000,55000
ORD_0020369,3,PROD_00368,2,27000,54000
ORD_0020370,1,PROD_00192,2,26000,52000
ORD_0020370,2,PROD_00236,1,56000,56000
ORD_0020371,1,PROD_00250,1,30000,30000
ORD_0020371,2,PROD_00236,1,56000,56000
ORD_0020371,3,PROD_00347,1,31000,31000
ORD_0020372,1,PROD_00403,1,20000,20000
ORD_0020373,1,PROD_00431,1,180000,180000
ORD_0020373,2,PROD_00309,2,446000,892000
ORD_0020374,1,PROD_00210,1,69000,69000
ORD_0020374,2,PROD_00236,1,56000,56000
ORD_0020375,1,PROD_00057,2,27000,54000
ORD_0020376,1,PROD_00236,2,56000,112000
ORD_0020376,2,PROD_00298,2,96000,192000
ORD_0020377,1,PROD_00395,1,5000,5000
ORD_0020378,1,PROD_00274,1,133000,133000
ORD_0020379,1,PROD_00159,2,63000,126000
ORD_0020380,1,PROD_00233,1,14000,14000
ORD_0020381,1,PROD_00426,1,25000,25000
ORD_0020382,1,PROD_00236,2,56000,112000
ORD_0020382,2,PROD_00368,3,27000,81000
ORD_0020382,3,PROD_00364,1,20000,20000
ORD_0020383,1,PROD_00282,1,113000,113000
ORD_0020384,1,PROD_00235,1,69000,69000
ORD_0020385,1,PROD_00077,1,55000,55000
ORD_0020386,1,PROD_00395,1,5000,5000
ORD_0020386,2,PROD_00043,1,135000,135000
ORD_0020386,3,PROD_00074,1,135000,135000
ORD_0020387,1,PROD_00067,1,27000,27000
ORD_0020388,1,PROD_00076,1,139000,139000
ORD_0020388,2,PROD_00236,1,56000,56000
ORD_0020389,1,PROD_00368,1,27000,27000
ORD_0020389,2,PROD_00236,1,56000,56000
ORD_0020389,3,PROD_00457,2,182000,364000
ORD_0020390,1,PROD_00440,2,43000,86000
ORD_0020390,2,PROD_00236,1,56000,56000
ORD_0020391,1,PROD_00236,2,56000,112000
ORD_0020392,1,PROD_00209,1,30000,30000
ORD_0020393,1,PROD_00258,1,25000,25000
ORD_0020394,1,PROD_00336,1,14000,14000
ORD_0020394,2,PROD_00475,1,22000,22000
ORD_0020395,1,PROD_00494,2,13000,26000
ORD_0020396,1,PROD_00395,1,5000,5000
ORD_0020396,2,PROD_00236,1,56000,56000
ORD_0020396,3,PROD_00435,3,115000,345000
ORD_0020397,1,PROD_00087,1,38000,38000
ORD_0020398,1,PROD_00236,1,56000,56000
ORD_0020399,1,PROD_00215,2,10000,20000
ORD_0020399,2,PROD_00134,1,32000,32000
ORD_0020400,1,PROD_00250,1,30000,30000
ORD_0020400,2,PROD_00408,1,16000,16000
ORD_0020401,1,PROD_00074,1,135000,135000
ORD_0020402,1,PROD_00074,1,135000,135000
ORD_0020403,1,PROD_00124,2,13000,26000
ORD_0020404,1,PROD_00255,1,49000,49000
ORD_0020405,1,PROD_00055,1,52000,52000
ORD_0020405,2,PROD_00085,1,80000,80000
ORD_0020405,3,PROD_00233,1,14000,14000
ORD_0020406,1,PROD_00236,1,56000,56000
ORD_0020407,1,PROD_00081,1,28000,28000
ORD_0020407,2,PROD_00236,1,56000,56000
ORD_0020408,1,PROD_00233,1,14000,14000
ORD_0020408,2,PROD_00283,1,328000,328000
ORD_0020408,3,PROD_00475,1,22000,22000
ORD_0020409,1,PROD_00383,3,11000,33000
ORD_0020409,2,PROD_00250,1,30000,30000
ORD_0020409,3,PROD_00236,1,56000,56000
ORD_0020410,1,PROD_00155,2,57000,114000
ORD_0020410,2,PROD_00360,1,35000,35000
ORD_0020411,1,PROD_00236,2,56000,112000
ORD_0020411,2,PROD_00135,1,54000,54000
ORD_0020411,3,PROD_00074,1,135000,135000
ORD_0020412,1,PROD_00429,3,22000,66000
ORD_0020413,1,PROD_00159,2,63000,126000
ORD_0020414,1,PROD_00395,1,5000,5000
ORD_0020415,1,PROD_00435,1,115000,115000
ORD_0020416,1,PROD_00395,2,5000,10000
ORD_0020417,1,PROD_00236,1,56000,56000
ORD_0020417,2,PROD_00250,3,30000,90000
ORD_0020418,1,PROD_00031,3,72000,216000
ORD_0020419,1,PROD_00368,1,27000,27000
ORD_0020420,1,PROD_00074,1,135000,135000
ORD_0020420,2,PROD_00288,1,326000,326000
ORD_0020421,1,PROD_00236,1,56000,56000
ORD_0020422,1,PROD_00085,1,80000,80000
ORD_0020422,2,PROD_00236,1,56000,56000
ORD_0020422,3,PROD_00347,1,31000,31000
ORD_0020423,1,PROD_00444,1,146000,146000
ORD_0020424,1,PROD_00185,1,45000,45000
ORD_0020425,1,PROD_00119,1,59000,59000
ORD_0020425,2,PROD_00306,1,57000,57000
ORD_0020425,3,PROD_00368,1,27000,27000
ORD_0020426,1,PROD_00411,1,23000,23000
ORD_0020426,2,PROD_00077,1,55000,55000
ORD_0020426,3,PROD_00236,1,56000,56000
ORD_0020427,1,PROD_00460,1,111000,111000
ORD_0020427,2,PROD_00330,1,45000,45000
ORD_0020428,1,PROD_00236,1,56000,56000
ORD_0020429,1,PROD_00408,1,16000,16000
ORD_0020429,2,PROD_00373,1,45000,45000
ORD_0020430,1,PROD_00067,1,27000,27000
ORD_0020431,1,PROD_00312,1,475000,475000
ORD_0020432,1,PROD_00431,1,180000,180000
ORD_0020432,2,PROD_00119,1,59000,59000
ORD_0020432,3,PROD_00185,1,45000,45000
ORD_0020433,1,PROD_00071,1,64000,64000
ORD_0020434,1,PROD_00395,2,5000,10000
ORD_0020435,1,PROD_00403,1,20000,20000
ORD_0020435,2,PROD_00236,1,56000,56000
ORD_0020436,1,PROD_00309,1,446000,446000
ORD_0020437,1,PROD_00090,1,129000,129000
ORD_0020437,2,PROD_00236,1,56000,56000
ORD_0020437,3,PROD_00283,1,328000,328000
ORD_0020438,1,PROD_00236,1,56000,56000
ORD_0020439,1,PROD_00368,1,27000,27000
ORD_0020439,2,PROD_00236,1,56000,56000
ORD_0020440,1,PROD_00236,1,56000,56000
ORD_0020441,1,PROD_00439,1,124000,124000
ORD_0020441,2,PROD_00423,1,10000,10000
ORD_0020442,1,PROD_00236,1,56000,56000
ORD_0020443,1,PROD_00370,1,37000,37000
ORD_0020444,1,PROD_00440,1,43000,43000
ORD_0020444,2,PROD_00064,1,98000,98000
ORD_0020445,1,PROD_00078,2,29000,58000
ORD_0020446,1,PROD_00015,1,75000,75000
ORD_0020447,1,PROD_00236,1,56000,56000
ORD_0020448,1,PROD_00475,1,22000,22000
ORD_0020449,1,PROD_00481,1,10000,10000
ORD_0020449,2,PROD_00309,1,446000,446000
ORD_0020450,1,PROD_00236,1,56000,56000
ORD_0020451,1,PROD_00031,2,72000,144000
ORD_0020452,1,PROD_00085,1,80000,80000
ORD_0020452,2,PROD_00060,1,16000,16000
ORD_0020453,1,PROD_00395,1,5000,5000
ORD_0020453,2,PROD_00264,1,39000,39000
ORD_0020454,1,PROD_00250,1,30000,30000
ORD_0020455,1,PROD_00236,1,56000,56000
ORD_0020456,1,PROD_00204,1,46000,46000
ORD_0020456,2,PROD_00236,1,56000,56000
ORD_0020456,3,PROD_00396,1,12000,12000
ORD_0020457,1,PROD_00236,2,56000,112000
ORD_0020458,1,PROD_00096,1,139000,139000
ORD_0020459,1,PROD_00236,1,56000,56000
ORD_0020460,1,PROD_00020,1,146000,146000
ORD_0020460,2,PROD_00076,1,139000,139000
ORD_0020461,1,PROD_00236,1,56000,56000
ORD_0020462,1,PROD_00497,1,26000,26000
ORD_0020462,2,PROD_00312,1,475000,475000
ORD_0020463,1,PROD_00077,1,55000,55000
ORD_0020463,2,PROD_00236,1,56000,56000
ORD_0020464,1,PROD_00395,1,5000,5000
ORD_0020464,2,PROD_00283,1,328000,328000
ORD_0020465,1,PROD_00480,1,21000,21000
ORD_0020466,1,PROD_00236,3,56000,168000
ORD_0020467,1,PROD_00071,1,64000,64000
ORD_0020468,1,PROD_00395,1,5000,5000
ORD_0020469,1,PROD_00250,1,30000,30000
ORD_0020469,2,PROD_00456,1,124000,124000
ORD_0020469,3,PROD_00375,1,13000,13000
ORD_0020470,1,PROD_00236,1,56000,56000
ORD_0020470,2,PROD_00424,1,22000,22000
ORD_0020470,3,PROD_00311,1,396000,396000
ORD_0020470,4,PROD_00205,1,10000,10000
ORD_0020471,1,PROD_00403,1,20000,20000
ORD_0020472,1,PROD_00238,1,46000,46000
ORD_0020473,1,PROD_00423,1,10000,10000
ORD_0020474,1,PROD_00236,1,56000,56000
ORD_0020475,1,PROD_00350,2,37000,74000
ORD_0020476,1,PROD_00408,2,16000,32000
ORD_0020477,1,PROD_00336,1,14000,14000
ORD_0020477,2,PROD_00071,1,64000,64000
ORD_0020477,3,PROD_00236,2,56000,112000
ORD_0020478,1,PROD_00077,2,55000,110000
ORD_0020479,1,PROD_00236,1,56000,56000
ORD_0020480,1,PROD_00349,1,18000,18000
ORD_0020480,2,PROD_00370,1,37000,37000
ORD_0020481,1,PROD_00236,1,56000,56000
ORD_0020481,2,PROD_00347,2,31000,62000
ORD_0020482,1,PROD_00236,1,56000,56000
ORD_0020483,1,PROD_00404,1,23000,23000
ORD_0020484,1,PROD_00236,1,56000,56000
ORD_0020484,2,PROD_00336,1,14000,14000
ORD_0020485,1,PROD_00236,1,56000,56000
ORD_0020486,1,PROD_00403,1,20000,20000
ORD_0020486,2,PROD_00283,1,328000,328000
ORD_0020486,3,PROD_00236,1,56000,56000
ORD_0020486,4,PROD_00264,1,39000,39000
ORD_0020486,5,PROD_00414,1,18000,18000
ORD_0020487,1,PROD_00076,3,139000,417000
ORD_0020488,1,PROD_00250,1,30000,30000
ORD_0020489,1,PROD_00236,1,56000,56000
ORD_0020489,2,PROD_00462,1,32000,32000
ORD_0020489,3,PROD_00286,1,194000,194000
ORD_0020489,4,PROD_00424,1,22000,22000
ORD_0020489,5,PROD_00408,1,16000,16000
ORD_0020490,1,PROD_00274,1,133000,133000
ORD_0020490,2,PROD_00475,2,22000,44000
ORD_0020490,3,PROD_00236,1,56000,56000
ORD_0020490,4,PROD_00395,1,5000,5000
ORD_0020491,1,PROD_00287,2,355000,710000
ORD_0020492,1,PROD_00133,1,26000,26000
ORD_0020492,2,PROD_00049,1,95000,95000
ORD_0020493,1,PROD_00460,3,111000,333000
ORD_0020493,2,PROD_00408,1,16000,16000
ORD_0020493,3,PROD_00236,1,56000,56000
ORD_0020494,1,PROD_00475,1,22000,22000
ORD_0020495,1,PROD_00236,1,56000,56000
ORD_0020496,1,PROD_00236,1,56000,56000
ORD_0020496,2,PROD_00403,1,20000,20000
ORD_0020497,1,PROD_00336,2,14000,28000
ORD_0020497,2,PROD_00236,2,56000,112000
ORD_0020497,3,PROD_00412,3,13000,39000
ORD_0020498,1,PROD_00056,1,114000,114000
ORD_0020499,1,PROD_00236,2,56000,112000
ORD_0020500,1,PROD_00051,1,34000,34000
ORD_0020501,1,PROD_00314,1,272000,272000
ORD_0020502,1,PROD_00236,1,56000,56000
ORD_0020502,2,PROD_00124,1,13000,13000
ORD_0020503,1,PROD_00236,1,56000,56000
ORD_0020504,1,PROD_00074,1,135000,135000
ORD_0020504,2,PROD_00236,1,56000,56000
ORD_0020505,1,PROD_00204,2,46000,92000
ORD_0020506,1,PROD_00236,1,56000,56000
ORD_0020507,1,PROD_00347,1,31000,31000
ORD_0020508,1,PROD_00051,1,34000,34000
ORD_0020509,1,PROD_00011,2,56000,112000
ORD_0020510,1,PROD_00077,1,55000,55000
ORD_0020510,2,PROD_00215,1,10000,10000
ORD_0020510,3,PROD_00159,1,63000,63000
ORD_0020511,1,PROD_00395,2,5000,10000
ORD_0020512,1,PROD_00172,2,61000,122000
ORD_0020513,1,PROD_00336,1,14000,14000
ORD_0020513,2,PROD_00385,1,17000,17000
ORD_0020514,1,PROD_00414,1,18000,18000
ORD_0020514,2,PROD_00291,2,389000,778000
ORD_0020515,1,PROD_00408,1,16000,16000
ORD_0020515,2,PROD_00236,3,56000,168000
ORD_0020515,3,PROD_00368,1,27000,27000
ORD_0020516,1,PROD_00368,1,27000,27000
ORD_0020516,2,PROD_00236,1,56000,56000
ORD_0020517,1,PROD_00233,1,14000,14000
ORD_0020518,1,PROD_00236,1,56000,56000
ORD_0020518,2,PROD_00026,1,81000,81000
ORD_0020518,3,PROD_00441,1,118000,118000
ORD_0020518,4,PROD_00187,3,33000,99000
ORD_0020519,1,PROD_00370,1,37000,37000
ORD_0020520,1,PROD_00403,1,20000,20000
ORD_0020520,2,PROD_00475,1,22000,22000
ORD_0020521,1,PROD_00384,1,20000,20000
ORD_0020521,2,PROD_00236,1,56000,56000
ORD_0020521,3,PROD_00071,2,64000,128000
ORD_0020521,4,PROD_00185,1,45000,45000
ORD_0020522,1,PROD_00135,1,54000,54000
ORD_0020523,1,PROD_00236,1,56000,56000
ORD_0020523,2,PROD_00368,1,27000,27000
ORD_0020524,1,PROD_00395,2,5000,10000
ORD_0020524,2,PROD_00076,1,139000,139000
ORD_0020524,3,PROD_00159,1,63000,63000
ORD_0020525,1,PROD_00385,3,17000,51000
ORD_0020525,2,PROD_00048,1,122000,122000
ORD_0020525,3,PROD_00403,1,20000,20000
ORD_0020525,4,PROD_00157,2,72000,144000
ORD_0020526,1,PROD_00124,1,13000,13000
ORD_0020526,2,PROD_00171,1,97000,97000
ORD_0020527,1,PROD_00272,1,76000,76000
ORD_0020527,2,PROD_00135,1,54000,54000
ORD_0020527,3,PROD_00336,1,14000,14000
ORD_0020528,1,PROD_00347,1,31000,31000
ORD_0020528,2,PROD_00395,1,5000,5000
ORD_0020529,1,PROD_00236,1,56000,56000
ORD_0020529,2,PROD_00475,1,22000,22000
ORD_0020530,1,PROD_00347,2,31000,62000
ORD_0020531,1,PROD_00250,1,30000,30000
ORD_0020532,1,PROD_00238,1,46000,46000
ORD_0020532,2,PROD_00315,2,103000,206000
ORD_0020533,1,PROD_00247,1,31000,31000
ORD_0020533,2,PROD_00288,1,326000,326000
ORD_0020534,1,PROD_00424,1,22000,22000
ORD_0020535,1,PROD_00312,2,475000,950000
ORD_0020536,1,PROD_00312,1,475000,475000
ORD_0020536,2,PROD_00185,1,45000,45000
ORD_0020536,3,PROD_00236,1,56000,56000
ORD_0020537,1,PROD_00288,1,326000,326000
ORD_0020537,2,PROD_00334,1,35000,35000
ORD_0020538,1,PROD_00208,1,55000,55000
ORD_0020539,1,PROD_00236,1,56000,56000
ORD_0020539,2,PROD_00077,1,55000,55000
ORD_0020539,3,PROD_00233,1,14000,14000
ORD_0020540,1,PROD_00074,1,135000,135000
ORD_0020541,1,PROD_00236,1,56000,56000
ORD_0020541,2,PROD_00283,1,328000,328000
ORD_0020541,3,PROD_00286,1,194000,194000
ORD_0020541,4,PROD_00250,1,30000,30000
ORD_0020541,5,PROD_00347,1,31000,31000
ORD_0020542,1,PROD_00395,1,5000,5000
ORD_0020543,1,PROD_00236,1,56000,56000
ORD_0020543,2,PROD_00258,1,25000,25000
ORD_0020543,3,PROD_00185,1,45000,45000
ORD_0020543,4,PROD_00402,1,8000,8000
ORD_0020543,5,PROD_00011,1,56000,56000
ORD_0020544,1,PROD_00051,1,34000,34000
ORD_0020545,1,PROD_00171,1,97000,97000
ORD_0020546,1,PROD_00224,1,59000,59000
ORD_0020547,1,PROD_00395,1,5000,5000
ORD_0020547,2,PROD_00135,1,54000,54000
ORD_0020547,3,PROD_00236,1,56000,56000
ORD_0020548,1,PROD_00294,1,145000,145000
ORD_0020549,1,PROD_00236,1,56000,56000
ORD_0020550,1,PROD_00368,1,27000,27000
ORD_0020551,1,PROD_00288,1,326000,326000
ORD_0020551,2,PROD_00462,1,32000,32000
ORD_0020552,1,PROD_00130,1,28000,28000
ORD_0020552,2,PROD_00179,1,35000,35000
ORD_0020553,1,PROD_00236,1,56000,56000
ORD_0020554,1,PROD_00347,1,31000,31000
ORD_0020554,2,PROD_00135,2,54000,108000
ORD_0020555,1,PROD_00236,2,56000,112000
ORD_0020555,2,PROD_00185,3,45000,135000
ORD_0020556,1,PROD_00210,3,69000,207000
ORD_0020556,2,PROD_00236,2,56000,112000
ORD_0020556,3,PROD_00056,1,114000,114000
ORD_0020557,1,PROD_00074,1,135000,135000
ORD_0020557,2,PROD_00077,2,55000,110000
ORD_0020558,1,PROD_00067,3,27000,81000
ORD_0020558,2,PROD_00251,1,54000,54000
ORD_0020559,1,PROD_00236,1,56000,56000
ORD_0020559,2,PROD_00235,1,69000,69000
ORD_0020560,1,PROD_00312,1,475000,475000
ORD_0020561,1,PROD_00478,1,25000,25000
ORD_0020562,1,PROD_00236,1,56000,56000
ORD_0020562,2,PROD_00291,1,389000,389000
ORD_0020563,1,PROD_00302,1,211000,211000
ORD_0020564,1,PROD_00236,1,56000,56000
ORD_0020564,2,PROD_00250,1,30000,30000
ORD_0020565,1,PROD_00338,1,27000,27000
ORD_0020566,1,PROD_00236,2,56000,112000
ORD_0020566,2,PROD_00250,1,30000,30000
ORD_0020567,1,PROD_00236,2,56000,112000
ORD_0020568,1,PROD_00411,1,23000,23000
ORD_0020569,1,PROD_00366,2,8000,16000
ORD_0020569,2,PROD_00258,1,25000,25000
