order_id,customer_id,order_datetime,order_date,order_status
ORD_0015633,CUST_008011,2024-01-03 13:12:00,2024-01-03,결제완료
ORD_0015634,CUST_000421,2024-05-06 18:51:00,2024-05-06,배송완료
ORD_0015635,CUST_003917,2024-06-15 10:39:00,2024-06-15,배송완료
ORD_0015636,CUST_002369,2024-06-24 08:48:00,2024-06-24,배송중
ORD_0015637,CUST_002307,2024-04-09 21:16:00,2024-04-09,배송완료
ORD_0015638,CUST_005530,2024-01-07 01:11:00,2024-01-07,배송완료
ORD_0015639,CUST_008287,2024-03-27 12:47:00,2024-03-27,배송완료
ORD_0015640,CUST_013276,2024-02-08 11:52:00,2024-02-08,배송완료
ORD_0015641,CUST_016697,2024-06-20 18:47:00,2024-06-20,배송완료
ORD_0015642,CUST_017476,2024-03-14 08:35:00,2024-03-14,배송완료
ORD_0015643,CUST_008825,2024-02-04 12:22:00,2024-02-04,배송완료
ORD_0015644,CUST_001303,2024-02-02 03:31:00,2024-02-02,배송완료
ORD_0015645,CUST_002288,2024-05-24 20:14:00,2024-05-24,배송완료
ORD_0015646,CUST_017984,2024-05-28 19:12:00,2024-05-28,배송완료
ORD_0015647,CUST_009308,2024-01-06 15:51:00,2024-01-06,배송완료
ORD_0015648,CUST_017017,2024-06-04 20:16:00,2024-06-04,배송중
ORD_0015649,CUST_001257,2024-06-24 11:46:00,2024-06-24,배송완료
ORD_0015650,CUST_012244,2024-02-17 22:00:00,2024-02-17,배송완료
ORD_0015651,CUST_008675,2024-02-10 15:49:00,2024-02-10,배송완료
ORD_0015652,CUST_015023,2024-01-10 13:03:00,2024-01-10,배송완료
ORD_0015653,CUST_018710,2024-04-17 18:55:00,2024-04-17,배송완료
ORD_0015654,CUST_011729,2024-02-21 21:19:00,2024-02-21,배송완료
ORD_0015655,CUST_001422,2024-04-15 14:05:00,2024-04-15,배송완료
ORD_0015656,CUST_016200,2024-06-23 00:58:00,2024-06-23,배송완료
ORD_0015657,CUST_002494,2024-06-23 19:20:00,2024-06-23,배송중
ORD_0015658,CUST_011525,2024-01-02 10:30:00,2024-01-02,배송완료
ORD_0015659,CUST_012133,2024-03-09 12:28:00,2024-03-09,배송완료
ORD_0015660,CUST_005922,2024-03-26 21:06:00,2024-03-26,배송완료
ORD_0015661,CUST_009147,2024-01-25 19:20:00,2024-01-25,배송완료
ORD_0015662,CUST_013311,2024-05-24 21:17:00,2024-05-24,배송완료
ORD_0015663,CUST_015765,2024-04-16 16:08:00,2024-04-16,배송완료
ORD_0015664,CUST_015750,2024-05-14 19:52:00,2024-05-14,배송완료
ORD_0015665,CUST_016523,2024-05-28 05:34:00,2024-05-28,배송완료
ORD_0015666,CUST_004923,2024-06-20 05:52:00,2024-06-20,배송완료
ORD_0015667,CUST_001123,2024-05-07 21:44:00,2024-05-07,배송완료
ORD_0015668,CUST_008305,2024-06-14 18:30:00,2024-06-14,배송완료
ORD_0015669,CUST_017419,2024-06-14 08:50:00,2024-06-14,배송완료
ORD_0015670,CUST_000207,2024-01-01 18:47:00,2024-01-01,배송완료
ORD_0015671,CUST_000119,2024-03-14 17:45:00,2024-03-14,배송완료
ORD_0015672,CUST_011083,2024-03-06 22:29:00,2024-03-06,배송완료
ORD_0015673,CUST_009135,2024-05-19 16:09:00,2024-05-19,배송완료
ORD_0015674,CUST_005027,2024-04-28 04:31:00,2024-04-28,배송완료
ORD_0015675,CUST_004829,2024-04-05 18:47:00,2024-04-05,배송완료
ORD_0015676,CUST_015673,2024-03-03 09:04:00,2024-03-03,배송완료
ORD_0015677,CUST_009723,2024-05-24 10:22:00,2024-05-24,배송중
ORD_0015678,CUST_003621,2024-04-12 16:13:00,2024-04-12,배송완료
ORD_0015679,CUST_012445,2024-03-25 21:55:00,2024-03-25,배송완료
ORD_0015680,CUST_000484,2024-04-03 09:29:00,2024-04-03,배송완료
ORD_0015681,CUST_017368,2024-04-14 08:57:00,2024-04-14,결제완료
ORD_0015682,CUST_005895,2024-02-08 14:22:00,2024-02-08,배송완료
ORD_0015683,CUST_016502,2024-04-16 10:59:00,2024-04-16,배송완료
ORD_0015684,CUST_013667,2024-02-07 20:41:00,2024-02-07,배송완료
ORD_0015685,CUST_004923,2024-01-19 11:26:00,2024-01-19,배송완료
ORD_0015686,CUST_017255,2024-02-06 11:09:00,2024-02-06,취소
ORD_0015687,CUST_010748,2024-03-31 15:22:00,2024-03-31,배송완료
ORD_0015688,CUST_015661,2024-04-22 09:17:00,2024-04-22,배송완료
ORD_0015689,CUST_005306,2024-05-15 21:32:00,2024-05-15,배송완료
ORD_0015690,CUST_016539,2024-04-14 21:41:00,2024-04-14,배송완료
ORD_0015691,CUST_004663,2024-04-28 13:36:00,2024-04-28,배송완료
ORD_0015692,CUST_009538,2024-05-03 19:28:00,2024-05-03,배송완료
ORD_0015693,CUST_002288,2024-03-21 20:02:00,2024-03-21,배송완료
ORD_0015694,CUST_008860,2024-06-19 12:53:00,2024-06-19,배송완료
ORD_0015695,CUST_019408,2024-04-03 12:27:00,2024-04-03,배송완료
ORD_0015696,CUST_016197,2024-01-16 09:20:00,2024-01-16,배송완료
ORD_0015697,CUST_009284,2024-03-01 12:11:00,2024-03-01,배송완료
ORD_0015698,CUST_005227,2024-02-01 19:53:00,2024-02-01,배송완료
ORD_0015699,CUST_019686,2024-04-30 12:09:00,2024-04-30,배송완료
ORD_0015700,CUST_015762,2024-06-15 10:24:00,2024-06-15,배송완료
ORD_0015701,CUST_014619,2024-05-26 22:58:00,2024-05-26,배송완료
ORD_0015702,CUST_008584,2024-05-07 13:40:00,2024-05-07,배송중
ORD_0015703,CUST_013664,2024-01-11 10:49:00,2024-01-11,배송완료
ORD_0015704,CUST_015761,2024-04-21 20:06:00,2024-04-21,배송완료
ORD_0015705,CUST_000622,2024-04-02 10:16:00,2024-04-02,배송완료
ORD_0015706,CUST_005888,2024-06-16 08:35:00,2024-06-16,배송완료
ORD_0015707,CUST_009571,2024-03-01 10:53:00,2024-03-01,배송완료
ORD_0015708,CUST_007588,2024-04-27 19:37:00,2024-04-27,결제완료
ORD_0015709,CUST_002288,2024-05-13 05:33:00,2024-05-13,배송완료
ORD_0015710,CUST_013176,2024-05-10 12:54:00,2024-05-10,배송완료
ORD_0015711,CUST_012601,2024-01-06 20:34:00,2024-01-06,배송완료
ORD_0015712,CUST_018098,2024-06-12 16:42:00,2024-06-12,배송완료
ORD_0015713,CUST_007944,2024-02-20 09:46:00,2024-02-20,배송완료
ORD_0015714,CUST_009470,2024-06-18 19:23:00,2024-06-18,배송완료
ORD_0015715,CUST_009830,2024-03-31 23:00:00,2024-03-31,결제완료
ORD_0015716,CUST_010005,2024-06-04 08:56:00,2024-06-04,배송완료
ORD_0015717,CUST_001805,2024-03-29 20:18:00,2024-03-29,배송완료
ORD_0015718,CUST_019029,2024-06-11 21:08:00,2024-06-11,배송완료
ORD_0015719,CUST_008060,2024-02-03 05:01:00,2024-02-03,배송완료
ORD_0015720,CUST_002477,2024-04-17 16:37:00,2024-04-17,배송완료
ORD_0015721,CUST_002288,2024-04-23 07:30:00,2024-04-23,배송완료
ORD_0015722,CUST_018250,2024-01-16 20:58:00,2024-01-16,배송완료
ORD_0015723,CUST_013832,2024-03-30 16:27:00,2024-03-30,결제완료
ORD_0015724,CUST_019158,2024-01-08 19:48:00,2024-01-08,결제완료
ORD_0015725,CUST_006780,2024-04-30 21:19:00,2024-04-30,결제완료
ORD_0015726,CUST_018593,2024-03-05 20:17:00,2024-03-05,배송완료
ORD_0015727,CUST_011048,2024-02-15 07:32:00,2024-02-15,배송완료
ORD_0015728,CUST_014080,2024-01-04 11:02:00,2024-01-04,배송완료
ORD_0015729,CUST_001303,2024-03-25 11:57:00,2024-03-25,배송완료
ORD_0015730,CUST_001126,2024-02-16 13:40:00,2024-02-16,배송완료
ORD_0015731,CUST_000516,2024-05-02 12:01:00,2024-05-02,배송중
ORD_0015732,CUST_006461,2024-02-08 11:25:00,2024-02-08,배송완료
ORD_0015733,CUST_010672,2024-02-15 20:46:00,2024-02-15,배송완료
ORD_0015734,CUST_003093,2024-06-14 13:53:00,2024-06-14,배송완료
ORD_0015735,CUST_019144,2024-03-24 20:28:00,2024-03-24,배송완료
ORD_0015736,CUST_013011,2024-06-23 17:59:00,2024-06-23,배송완료
ORD_0015737,CUST_008405,2024-03-02 15:10:00,2024-03-02,배송완료
ORD_0015738,CUST_019653,2024-06-03 18:17:00,2024-06-03,배송완료
ORD_0015739,CUST_016765,2024-06-13 21:47:00,2024-06-13,배송완료
ORD_0015740,CUST_002432,2024-02-20 01:54:00,2024-02-20,배송완료
ORD_0015741,CUST_017138,2024-02-22 05:11:00,2024-02-22,결제완료
ORD_0015742,CUST_016024,2024-04-20 20:22:00,2024-04-20,배송완료
ORD_0015743,CUST_018603,2024-05-24 08:17:00,2024-05-24,배송완료
ORD_0015744,CUST_009065,2024-01-16 20:41:00,2024-01-16,배송완료
ORD_0015745,CUST_002290,2024-04-22 22:57:00,2024-04-22,배송완료
ORD_0015746,CUST_013011,2024-02-07 05:42:00,2024-02-07,배송완료
ORD_0015747,CUST_016133,2024-02-14 21:20:00,2024-02-14,배송완료
ORD_0015748,CUST_013276,2024-06-03 11:56:00,2024-06-03,배송완료
ORD_0015749,CUST_013653,2024-03-08 21:59:00,2024-03-08,배송중
ORD_0015750,CUST_016523,2024-05-10 14:37:00,2024-05-10,배송완료
ORD_0015751,CUST_006513,2024-04-05 13:40:00,2024-04-05,배송완료
ORD_0015752,CUST_011186,2024-05-03 18:42:00,2024-05-03,배송완료
ORD_0015753,CUST_003003,2024-01-01 22:27:00,2024-01-01,배송중
ORD_0015754,CUST_002403,2024-03-19 16:59:00,2024-03-19,배송완료
ORD_0015755,CUST_015062,2024-05-26 18:24:00,2024-05-26,배송완료
ORD_0015756,CUST_014884,2024-04-21 01:06:00,2024-04-21,배송완료
ORD_0015757,CUST_005939,2024-06-06 12:52:00,2024-06-06,배송완료
ORD_0015758,CUST_005093,2024-03-15 21:56:00,2024-03-15,결제완료
ORD_0015759,CUST_007288,2024-01-28 10:40:00,2024-01-28,배송완료
ORD_0015760,CUST_006513,2024-03-14 17:42:00,2024-03-14,배송중
ORD_0015761,CUST_018559,2024-05-13 12:50:00,2024-05-13,배송완료
ORD_0015762,CUST_002188,2024-02-23 14:36:00,2024-02-23,취소
ORD_0015763,CUST_007567,2024-06-26 16:32:00,2024-06-26,배송완료
ORD_0015764,CUST_012895,2024-05-01 16:50:00,2024-05-01,배송완료
ORD_0015765,CUST_012937,2024-02-18 17:29:00,2024-02-18,배송완료
ORD_0015766,CUST_008437,2024-03-05 18:31:00,2024-03-05,배송완료
ORD_0015767,CUST_013912,2024-01-16 11:50:00,2024-01-16,취소
ORD_0015768,CUST_000149,2024-04-06 12:37:00,2024-04-06,배송완료
ORD_0015769,CUST_015726,2024-04-10 21:49:00,2024-04-10,배송완료
ORD_0015770,CUST_013344,2024-02-22 10:31:00,2024-02-22,배송완료
ORD_0015771,CUST_004520,2024-03-11 11:21:00,2024-03-11,배송완료
ORD_0015772,CUST_010249,2024-05-01 09:56:00,2024-05-01,배송완료
ORD_0015773,CUST_001123,2024-02-23 17:42:00,2024-02-23,배송완료
ORD_0015774,CUST_010981,2024-03-09 19:18:00,2024-03-09,배송완료
ORD_0015775,CUST_012312,2024-05-02 17:25:00,2024-05-02,배송완료
ORD_0015776,CUST_005031,2024-04-10 13:57:00,2024-04-10,배송완료
ORD_0015777,CUST_009830,2024-06-16 17:50:00,2024-06-16,배송완료
ORD_0015778,CUST_005526,2024-06-27 19:06:00,2024-06-27,배송완료
ORD_0015779,CUST_013355,2024-04-16 15:23:00,2024-04-16,배송완료
ORD_0015780,CUST_015473,2024-02-04 21:44:00,2024-02-04,배송완료
ORD_0015781,CUST_019948,2024-03-06 18:50:00,2024-03-06,배송완료
ORD_0015782,CUST_002288,2024-05-23 20:04:00,2024-05-23,배송완료
ORD_0015783,CUST_009464,2024-05-11 12:39:00,2024-05-11,배송중
ORD_0015784,CUST_013708,2024-05-08 01:37:00,2024-05-08,배송완료
ORD_0015785,CUST_009861,2024-03-12 09:15:00,2024-03-12,배송완료
ORD_0015786,CUST_015571,2024-04-12 18:06:00,2024-04-12,배송완료
ORD_0015787,CUST_011917,2024-02-20 11:31:00,2024-02-20,배송완료
ORD_0015788,CUST_016793,2024-04-09 19:11:00,2024-04-09,배송완료
ORD_0015789,CUST_018700,2024-01-24 21:20:00,2024-01-24,배송완료
ORD_0015790,CUST_011977,2024-06-04 16:35:00,2024-06-04,배송완료
ORD_0015791,CUST_010820,2024-04-19 16:59:00,2024-04-19,배송중
ORD_0015792,CUST_008824,2024-06-13 02:05:00,2024-06-13,배송완료
ORD_0015793,CUST_014194,2024-04-24 08:45:00,2024-04-24,배송완료
ORD_0015794,CUST_001124,2024-05-25 21:56:00,2024-05-25,배송완료
ORD_0015795,CUST_014535,2024-05-02 18:47:00,2024-05-02,배송완료
ORD_0015796,CUST_000802,2024-03-07 19:01:00,2024-03-07,배송완료
ORD_0015797,CUST_005776,2024-02-20 10:59:00,2024-02-20,배송완료
ORD_0015798,CUST_018361,2024-01-24 10:48:00,2024-01-24,배송완료
ORD_0015799,CUST_008980,2024-05-31 08:11:00,2024-05-31,배송완료
ORD_0015800,CUST_015285,2024-01-08 00:26:00,2024-01-08,배송중
ORD_0015801,CUST_018683,2024-02-17 09:51:00,2024-02-17,배송완료
ORD_0015802,CUST_002412,2024-03-29 14:41:00,2024-03-29,배송완료
ORD_0015803,CUST_004691,2024-02-02 12:11:00,2024-02-02,배송완료
ORD_0015804,CUST_009830,2024-06-22 11:36:00,2024-06-22,배송완료
ORD_0015805,CUST_000882,2024-05-12 09:10:00,2024-05-12,배송완료
ORD_0015806,CUST_014166,2024-05-02 15:08:00,2024-05-02,배송완료
ORD_0015807,CUST_012031,2024-02-18 21:37:00,2024-02-18,배송완료
ORD_0015808,CUST_005195,2024-03-10 02:58:00,2024-03-10,배송완료
ORD_0015809,CUST_017181,2024-05-19 07:26:00,2024-05-19,배송완료
ORD_0015810,CUST_010536,2024-01-22 19:04:00,2024-01-22,배송완료
ORD_0015811,CUST_008847,2024-06-25 21:04:00,2024-06-25,배송완료
ORD_0015812,CUST_012446,2024-03-23 21:55:00,2024-03-23,배송완료
ORD_0015813,CUST_011527,2024-02-14 12:48:00,2024-02-14,배송완료
ORD_0015814,CUST_012312,2024-01-03 19:00:00,2024-01-03,결제완료
ORD_0015815,CUST_002979,2024-02-29 18:04:00,2024-02-29,배송완료
ORD_0015816,CUST_008045,2024-02-08 11:38:00,2024-02-08,배송완료
ORD_0015817,CUST_010685,2024-02-10 11:07:00,2024-02-10,배송완료
ORD_0015818,CUST_000549,2024-05-10 15:56:00,2024-05-10,배송완료
ORD_0015819,CUST_002533,2024-03-15 16:17:00,2024-03-15,결제완료
ORD_0015820,CUST_010330,2024-02-10 21:29:00,2024-02-10,배송완료
ORD_0015821,CUST_000261,2024-02-01 16:32:00,2024-02-01,배송완료
ORD_0015822,CUST_000305,2024-06-11 16:23:00,2024-06-11,배송완료
ORD_0015823,CUST_005093,2024-06-27 12:32:00,2024-06-27,배송완료
ORD_0015824,CUST_007790,2024-03-22 21:15:00,2024-03-22,배송완료
ORD_0015825,CUST_003654,2024-04-11 19:14:00,2024-04-11,배송완료
ORD_0015826,CUST_000079,2024-03-02 18:51:00,2024-03-02,배송완료
ORD_0015827,CUST_000074,2024-02-04 08:30:00,2024-02-04,배송완료
ORD_0015828,CUST_018597,2024-06-19 06:49:00,2024-06-19,배송완료
ORD_0015829,CUST_018394,2024-05-17 20:57:00,2024-05-17,배송완료
ORD_0015830,CUST_000799,2024-05-06 16:06:00,2024-05-06,결제완료
ORD_0015831,CUST_012012,2024-03-23 11:31:00,2024-03-23,배송완료
ORD_0015832,CUST_002288,2024-01-19 02:57:00,2024-01-19,배송완료
ORD_0015833,CUST_019486,2024-06-27 17:10:00,2024-06-27,배송완료
ORD_0015834,CUST_005036,2024-05-21 20:04:00,2024-05-21,취소
ORD_0015835,CUST_014319,2024-01-13 21:40:00,2024-01-13,배송완료
ORD_0015836,CUST_010835,2024-02-07 20:46:00,2024-02-07,배송완료
ORD_0015837,CUST_011861,2024-06-02 21:02:00,2024-06-02,배송완료
ORD_0015838,CUST_006120,2024-06-12 11:37:00,2024-06-12,배송완료
ORD_0015839,CUST_002035,2024-04-11 23:40:00,2024-04-11,배송완료
ORD_0015840,CUST_003324,2024-03-02 19:46:00,2024-03-02,배송완료
ORD_0015841,CUST_002610,2024-01-07 21:02:00,2024-01-07,배송완료
ORD_0015842,CUST_012676,2024-01-04 08:39:00,2024-01-04,배송완료
ORD_0015843,CUST_006075,2024-06-27 19:46:00,2024-06-27,배송완료
ORD_0015844,CUST_010281,2024-06-24 09:27:00,2024-06-24,배송완료
ORD_0015845,CUST_007272,2024-04-26 11:24:00,2024-04-26,배송완료
ORD_0015846,CUST_015614,2024-03-12 17:37:00,2024-03-12,배송완료
ORD_0015847,CUST_006136,2024-06-29 23:26:00,2024-06-29,배송완료
ORD_0015848,CUST_005198,2024-06-23 19:55:00,2024-06-23,배송완료
ORD_0015849,CUST_003970,2024-01-17 11:27:00,2024-01-17,배송완료
ORD_0015850,CUST_013671,2024-03-19 08:50:00,2024-03-19,배송완료
ORD_0015851,CUST_019911,2024-02-18 19:09:00,2024-02-18,배송완료
ORD_0015852,CUST_009895,2024-04-25 09:10:00,2024-04-25,배송완료
ORD_0015853,CUST_000337,2024-01-28 18:53:00,2024-01-28,배송완료
ORD_0015854,CUST_008801,2024-03-17 20:34:00,2024-03-17,배송중
ORD_0015855,CUST_008023,2024-04-12 17:30:00,2024-04-12,배송완료
ORD_0015856,CUST_000516,2024-04-12 22:28:00,2024-04-12,배송완료
ORD_0015857,CUST_011917,2024-01-22 01:04:00,2024-01-22,배송완료
ORD_0015858,CUST_009993,2024-04-26 14:36:00,2024-04-26,배송중
ORD_0015859,CUST_008037,2024-01-08 08:45:00,2024-01-08,배송중
ORD_0015860,CUST_015092,2024-04-01 21:39:00,2024-04-01,배송중
ORD_0015861,CUST_004525,2024-01-11 10:35:00,2024-01-11,배송완료
ORD_0015862,CUST_011862,2024-02-18 22:21:00,2024-02-18,배송완료
ORD_0015863,CUST_011891,2024-02-05 15:52:00,2024-02-05,배송완료
ORD_0015864,CUST_015241,2024-06-18 09:07:00,2024-06-18,배송완료
ORD_0015865,CUST_014194,2024-06-21 18:29:00,2024-06-21,배송완료
ORD_0015866,CUST_017678,2024-06-17 18:07:00,2024-06-17,취소
ORD_0015867,CUST_011520,2024-02-04 19:35:00,2024-02-04,배송완료
ORD_0015868,CUST_018549,2024-01-24 21:41:00,2024-01-24,배송완료
ORD_0015869,CUST_015765,2024-06-09 10:55:00,2024-06-09,배송완료
ORD_0015870,CUST_019419,2024-05-13 13:37:00,2024-05-13,배송완료
ORD_0015871,CUST_018627,2024-04-21 03:43:00,2024-04-21,배송완료
ORD_0015872,CUST_004663,2024-01-03 13:32:00,2024-01-03,배송완료
ORD_0015873,CUST_017242,2024-03-12 20:07:00,2024-03-12,배송완료
ORD_0015874,CUST_001364,2024-02-27 14:26:00,2024-02-27,배송완료
ORD_0015875,CUST_007675,2024-04-07 13:19:00,2024-04-07,배송완료
ORD_0015876,CUST_000147,2024-06-01 23:38:00,2024-06-01,배송완료
ORD_0015877,CUST_017713,2024-01-03 18:53:00,2024-01-03,배송완료
ORD_0015878,CUST_004635,2024-03-29 21:05:00,2024-03-29,배송완료
ORD_0015879,CUST_012947,2024-02-01 06:24:00,2024-02-01,배송완료
ORD_0015880,CUST_018643,2024-05-31 17:44:00,2024-05-31,배송완료
ORD_0015881,CUST_005050,2024-03-13 20:20:00,2024-03-13,배송완료
ORD_0015882,CUST_017260,2024-02-06 22:57:00,2024-02-06,배송완료
ORD_0015883,CUST_004666,2024-03-02 09:48:00,2024-03-02,배송완료
ORD_0015884,CUST_012507,2024-03-29 15:52:00,2024-03-29,배송완료
ORD_0015885,CUST_007853,2024-01-25 09:05:00,2024-01-25,배송완료
ORD_0015886,CUST_002559,2024-01-02 11:13:00,2024-01-02,배송완료
ORD_0015887,CUST_009135,2024-02-09 21:42:00,2024-02-09,배송중
ORD_0015888,CUST_009963,2024-01-24 13:49:00,2024-01-24,배송완료
ORD_0015889,CUST_013176,2024-03-08 08:55:00,2024-03-08,배송완료
ORD_0015890,CUST_006513,2024-03-11 21:15:00,2024-03-11,배송완료
ORD_0015891,CUST_013991,2024-04-25 16:25:00,2024-04-25,배송완료
ORD_0015892,CUST_016673,2024-05-17 16:53:00,2024-05-17,배송완료
ORD_0015893,CUST_002707,2024-05-01 18:51:00,2024-05-01,배송완료
ORD_0015894,CUST_000146,2024-04-17 21:17:00,2024-04-17,배송완료
ORD_0015895,CUST_009270,2024-05-27 20:09:00,2024-05-27,배송완료
ORD_0015896,CUST_008706,2024-06-26 20:28:00,2024-06-26,배송완료
ORD_0015897,CUST_017792,2024-04-29 19:29:00,2024-04-29,배송완료
ORD_0015898,CUST_014615,2024-05-06 01:15:00,2024-05-06,배송완료
ORD_0015899,CUST_000179,2024-02-19 11:24:00,2024-02-19,배송완료
ORD_0015900,CUST_003040,2024-03-26 20:36:00,2024-03-26,배송완료
ORD_0015901,CUST_014482,2024-04-01 21:12:00,2024-04-01,배송완료
ORD_0015902,CUST_001231,2024-05-14 21:12:00,2024-05-14,배송완료
ORD_0015903,CUST_006837,2024-06-12 20:12:00,2024-06-12,배송완료
ORD_0015904,CUST_002288,2024-06-23 19:36:00,2024-06-23,배송완료
ORD_0015905,CUST_003891,2024-05-16 20:13:00,2024-05-16,배송완료
ORD_0015906,CUST_005305,2024-05-10 18:26:00,2024-05-10,배송완료
ORD_0015907,CUST_014185,2024-03-26 05:42:00,2024-03-26,배송완료
ORD_0015908,CUST_013305,2024-05-04 18:38:00,2024-05-04,배송완료
ORD_0015909,CUST_001985,2024-06-23 02:41:00,2024-06-23,배송완료
ORD_0015910,CUST_015762,2024-03-12 03:42:00,2024-03-12,배송완료
ORD_0015911,CUST_015481,2024-04-19 20:52:00,2024-04-19,배송완료
ORD_0015912,CUST_003644,2024-03-20 19:30:00,2024-03-20,배송완료
ORD_0015913,CUST_001714,2024-06-23 12:12:00,2024-06-23,배송완료
ORD_0015914,CUST_005554,2024-04-30 09:09:00,2024-04-30,배송완료
ORD_0015915,CUST_012158,2024-04-15 08:53:00,2024-04-15,배송완료
ORD_0015916,CUST_015541,2024-03-13 08:35:00,2024-03-13,배송완료
ORD_0015917,CUST_003355,2024-02-22 18:28:00,2024-02-22,배송완료
ORD_0015918,CUST_003695,2024-04-08 13:11:00,2024-04-08,배송완료
ORD_0015919,CUST_002288,2024-03-16 14:26:00,2024-03-16,배송완료
ORD_0015920,CUST_018504,2024-03-26 18:55:00,2024-03-26,배송완료
ORD_0015921,CUST_012568,2024-01-20 21:03:00,2024-01-20,배송완료
ORD_0015922,CUST_001636,2024-01-25 08:00:00,2024-01-25,결제완료
ORD_0015923,CUST_002288,2024-01-15 18:43:00,2024-01-15,배송완료
ORD_0015924,CUST_012252,2024-04-06 19:08:00,2024-04-06,배송완료
ORD_0015925,CUST_019369,2024-03-18 22:17:00,2024-03-18,배송중
ORD_0015926,CUST_007813,2024-04-02 09:19:00,2024-04-02,배송완료
ORD_0015927,CUST_006676,2024-01-28 20:29:00,2024-01-28,배송완료
ORD_0015928,CUST_019065,2024-06-14 09:02:00,2024-06-14,배송중
ORD_0015929,CUST_018965,2024-02-14 07:41:00,2024-02-14,배송완료
ORD_0015930,CUST_009181,2024-02-21 23:33:00,2024-02-21,배송완료
ORD_0015931,CUST_006242,2024-05-15 15:44:00,2024-05-15,배송완료
ORD_0015932,CUST_017330,2024-03-29 20:21:00,2024-03-29,배송완료
ORD_0015933,CUST_006387,2024-04-10 17:03:00,2024-04-10,배송완료
ORD_0015934,CUST_011186,2024-05-26 10:11:00,2024-05-26,결제완료
ORD_0015935,CUST_004663,2024-05-25 10:34:00,2024-05-25,배송완료
ORD_0015936,CUST_005195,2024-04-16 15:00:00,2024-04-16,배송완료
ORD_0015937,CUST_006211,2024-06-24 09:41:00,2024-06-24,배송완료
ORD_0015938,CUST_011254,2024-06-14 13:42:00,2024-06-14,배송중
ORD_0015939,CUST_015239,2024-01-20 20:24:00,2024-01-20,배송완료
ORD_0015940,CUST_010037,2024-04-16 19:09:00,2024-04-16,배송완료
ORD_0015941,CUST_000337,2024-02-23 20:45:00,2024-02-23,배송중
ORD_0015942,CUST_019017,2024-05-31 15:24:00,2024-05-31,배송완료
ORD_0015943,CUST_017550,2024-04-16 20:38:00,2024-04-16,배송완료
ORD_0015944,CUST_012031,2024-06-15 16:16:00,2024-06-15,배송완료
ORD_0015945,CUST_016839,2024-02-08 11:23:00,2024-02-08,배송완료
ORD_0015946,CUST_014936,2024-03-09 14:34:00,2024-03-09,배송완료
ORD_0015947,CUST_005578,2024-04-17 17:10:00,2024-04-17,배송완료
ORD_0015948,CUST_011403,2024-05-29 19:07:00,2024-05-29,배송완료
ORD_0015949,CUST_002288,2024-01-20 09:13:00,2024-01-20,배송중
ORD_0015950,CUST_004909,2024-01-03 06:34:00,2024-01-03,배송완료
ORD_0015951,CUST_002288,2024-05-28 18:34:00,2024-05-28,배송완료
ORD_0015952,CUST_016171,2024-02-24 10:11:00,2024-02-24,배송완료
ORD_0015953,CUST_009871,2024-01-26 06:52:00,2024-01-26,배송완료
ORD_0015954,CUST_013832,2024-03-18 00:31:00,2024-03-18,취소
ORD_0015955,CUST_011588,2024-05-19 17:29:00,2024-05-19,배송완료
ORD_0015956,CUST_003203,2024-04-03 19:37:00,2024-04-03,배송완료
ORD_0015957,CUST_007609,2024-04-28 09:02:00,2024-04-28,배송완료
ORD_0015958,CUST_012124,2024-05-27 19:28:00,2024-05-27,배송완료
ORD_0015959,CUST_013161,2024-06-13 05:56:00,2024-06-13,배송완료
ORD_0015960,CUST_006984,2024-05-15 17:20:00,2024-05-15,배송완료
ORD_0015961,CUST_018287,2024-06-08 15:30:00,2024-06-08,배송완료
ORD_0015962,CUST_016950,2024-01-30 07:26:00,2024-01-30,배송중
ORD_0015963,CUST_019185,2024-03-12 01:33:00,2024-03-12,배송완료
ORD_0015964,CUST_017977,2024-01-13 05:43:00,2024-01-13,배송완료
ORD_0015965,CUST_010198,2024-02-15 22:51:00,2024-02-15,배송완료
ORD_0015966,CUST_007060,2024-05-31 17:52:00,2024-05-31,배송완료
ORD_0015967,CUST_008156,2024-01-04 19:51:00,2024-01-04,배송완료
ORD_0015968,CUST_012461,2024-03-25 06:20:00,2024-03-25,배송완료
ORD_0015969,CUST_002529,2024-02-19 12:37:00,2024-02-19,배송완료
ORD_0015970,CUST_011627,2024-03-24 04:56:00,2024-03-24,배송완료
ORD_0015971,CUST_001292,2024-05-07 09:13:00,2024-05-07,배송완료
ORD_0015972,CUST_016729,2024-01-04 13:10:00,2024-01-04,배송완료
ORD_0015973,CUST_005473,2024-01-30 19:57:00,2024-01-30,배송완료
ORD_0015974,CUST_004033,2024-04-15 03:55:00,2024-04-15,배송완료
ORD_0015975,CUST_012619,2024-06-24 15:51:00,2024-06-24,취소
ORD_0015976,CUST_003859,2024-03-20 17:46:00,2024-03-20,배송완료
ORD_0015977,CUST_014959,2024-06-18 20:32:00,2024-06-18,배송완료
ORD_0015978,CUST_005689,2024-04-15 20:30:00,2024-04-15,배송완료
ORD_0015979,CUST_001496,2024-05-17 20:59:00,2024-05-17,배송완료
ORD_0015980,CUST_012737,2024-05-22 20:24:00,2024-05-22,배송완료
ORD_0015981,CUST_003621,2024-04-25 20:26:00,2024-04-25,배송완료
ORD_0015982,CUST_000023,2024-06-02 12:07:00,2024-06-02,배송완료
